work_id	review_id
23362016	3534898239
34392025	4019031466
17847405	3298059937
17847405	1328984330
7577169	3845838737
7577169	3057156460
7577169	2574194573
7577169	636085060
7577169	650645203
36177445	2477264297
36177445	2714135906
15853215	716607775
15853215	2546851107
4992047	3582060510
4992047	1174934539
4992047	1601181971
4992047	2263093410
4992047	3005207642
4992047	3595571257
4992047	3100276954
4992047	570750867
4992047	156253511
4992047	1139469881
4992047	563511830
4992047	1087784221
4992047	174734732
4992047	1371789546
4992047	263280329
4992047	3022645820
4992047	1031104701
4992047	441567625
4992047	3237707105
4992047	187207627
4992047	3332721438
4992047	78506221
4992047	2475952028
4992047	3879964529
4992047	3453790702
4992047	2112913011
4992047	2964101683
4992047	2300015589
6966347	1707066899
6966347	315461946
6966347	1163223475
6966347	335614633
29615629	2625168850
25019516	3474751220
1536356	2822508388
1536356	192060557
1536356	2025617294
1536356	1392865824
1536356	179171736
1536356	1174908963
1536356	1862511336
1536356	934814398
1536356	171038696
1536356	2354964398
1536356	1665002418
1536356	830069890
1536356	1702307933
1536356	4001389102
1536356	4009050937
1536356	536125549
1536356	1042130350
1536356	827505539
1536356	3043676371
1536356	3477653300
1536356	3755202149
1536356	2489852332
1536356	3869762502
1536356	2886593302
1536356	2992233677
1536356	1263399080
1536356	1340616910
1536356	1636105766
23963840	1832882251
3250170	1683103450
3250170	2591703784
3250170	1781185453
6240419	1524100521
6240419	4007133932
6240419	4042859165
6240419	3879863081
6240419	3954475117
6240419	2353991760
6240419	587838598
6240419	1038199090
11329872	2983524422
11329872	1712461205
11329872	270270108
11329872	726152233
11329872	3617099157
11329872	3587358914
11329872	1107802613
11329872	1064624640
11329872	166785608
11329872	3610724144
11329872	3702031556
11329872	3465764774
11329872	3342089031
11329872	2553503186
11329872	3328625874
11329872	2536781802
11329872	3646137273
18990679	1064298708
23290704	3746632152
23290704	3964847626
2183628	3862956449
10345936	259540624
6321371	3216718217
6321371	744837201
6321371	307132437
6321371	3167871630
6321371	3082671658
6321371	516639625
6321371	259549156
6321371	1246738882
6321371	1736569752
6321371	2670076324
6321371	2627713051
6321371	1622527507
6592098	2818284811
6592098	2246658549
6592098	270347604
6592098	3610466660
6592098	1245630214
6592098	993523933
6592098	1660770221
6592098	2939479134
6592098	591234804
6592098	1771990642
6592098	3498270763
6592098	3035655222
6592098	3967200537
22567916	3328749691
22567916	3249119627
12621387	2156993093
12621387	3909428821
17788851	1170080593
17788851	2860638955
17788851	3899629167
17788851	3739359156
17788851	2252794763
17788851	4009238171
17788851	3095997985
17788851	2326036434
19106780	3922437299
19106780	2655565533
19106780	2304826856
19106780	2537900314
19106780	3156678017
19106780	2215201989
19106780	2441927340
19106780	3339731152
19106780	4026557995
19106780	3478066216
19106780	4054835409
8316575	3832055086
8316575	2830541660
8316575	3840643668
8316575	170828520
8316575	584213278
8316575	1630062360
8316575	2062016691
8316575	1720933597
8316575	2571471177
8316575	3191755151
8316575	3453462509
8316575	3267997607
8316575	3328624710
8316575	2658027971
8316575	3352488134
8316575	4047425471
8316575	4000833334
8316575	4067139026
8316575	2492244162
8316575	2974768405
8316575	3090003406
8316575	1629021727
8316575	1621135973
8316575	1776999878
8316575	1550435163
8316575	469664368
8316575	737597487
8316575	3422955976
6584084	4155559265
6584084	1301351670
6584084	2959089017
6584084	4042185131
6584084	1996869604
6584084	2925290763
6584084	3670149440
6584084	2241914671
6584084	2182878337
6584084	2836312671
6584084	3325275092
6584084	3950588549
6584084	3269553916
6584084	3845421060
6584084	3658322733
6584084	3695523649
6584084	3820785884
6584084	2955558401
6584084	3395949627
6584084	3796990864
6584084	3390541989
6584084	2919647068
6584084	2968325941
6584084	3035656708
6584084	3347117907
6584084	2942725359
6584084	3259756691
6584084	3589283077
12297011	3955190356
12297011	2894551103
2490597	235911289
2490597	1828875239
2490597	3410329471
2490597	143197387
2490597	404530937
2490597	139931213
2490597	42785298
2490597	306061734
2490597	43001993
2490597	288294965
2490597	1387319174
2490597	2432554503
2490597	479555414
2490597	598209298
2490597	362583317
2490597	689627153
2490597	1704122266
2490597	899048605
2490597	3545310752
2490597	2629798274
2490597	4142394722
2490597	2374853129
2490597	1994292740
2490597	3978141187
2490597	3263986075
2490597	2460807197
2490597	2679172415
2490597	3459368293
2490597	3884407988
2490597	2714172783
18246474	3250621658
11321589	1832843798
11321589	492575178
18487105	1066728747
34599150	3783418906
34599150	2242819811
34599150	1713105482
34599150	1544514283
34599150	2027328375
34599150	2871120567
34599150	3713717826
34599150	2334951815
34599150	1526533384
34599150	1311979934
34599150	1393381244
34599150	2164560447
34599150	3278542849
34599150	3649703272
34599150	2248981308
34599150	2938114575
34599150	2246160513
34599150	1758066063
34599150	1889889358
34599150	163246028
34599150	1622214020
34599150	1244713637
34599150	2624095822
6633511	169394558
6633511	1100741295
51066391	3738644439
29405058	2536328386
54665093	3460463663
11094308	3434106917
11094308	2232550752
11094308	1074210138
11094308	3053800044
11094308	3273558654
11094308	2515219709
11094308	1773080130
11094308	1500179570
11094308	2230758956
11094308	2423580224
11094308	2023729189
11094308	1938700047
11094308	3494528903
11094308	2075588219
7557043	2410544506
7557043	1391825325
7557043	2220136034
7557043	2079876012
7557043	3218938093
7557043	1275203047
7557043	3699720309
7557043	2700248816
7557043	3452107982
7557043	1352263069
7557043	1837112069
7557043	857783630
7557043	2637386639
7557043	2282964476
7557043	3288917665
7557043	2378855511
7557043	1920721090
15844202	98748022
15844202	51931271
15844202	2989482540
15844202	3801694582
15844202	2890686688
15844202	1501527746
15844202	280140405
15844202	709746744
15844202	698323232
15844202	23181166
15844202	2846125272
15844202	2304015657
15844202	1725126493
15844202	2054429336
15844202	1468934155
15844202	1794916957
15844202	2698403340
15844202	1741247882
15844202	1550440644
15844202	1470162320
15844202	3053639046
15844202	2077696491
15844202	3904940028
15844202	112452355
15844202	1795685661
15844202	1800321124
15844202	2001046321
15844202	59899913
15844202	2855603587
15844202	65602290
33655879	749777836
33655879	3801704682
33655879	709746982
33655879	234601984
33655879	3214317485
33655879	1936859890
33655879	2717604932
33655879	1826384360
33655879	720997710
33655879	1701161724
33655879	1369624889
33655879	2142889398
33655879	175336453
33655879	3364848810
33655879	1334627330
33655879	2378765442
33655879	2097981427
33655879	3256945582
33655879	4155226632
33655879	2264195764
33655879	3435680733
33655879	3559658128
33655879	4088484218
33655879	1863427963
33655879	2074308714
33655879	2271827858
33655879	2409992154
33655879	2021630789
33655879	2454937968
19158485	3158297853
19158485	2623273681
19158485	3561791929
27516593	1434794267
11170350	2086169732
11170350	3320924915
11170350	3340384590
11170350	4094857516
11170350	797884313
26210922	3584538540
6611849	2754690613
6611849	1826058023
6611849	3406850110
6611849	2732565584
6611849	2417925247
6611849	1852535694
6611849	940749458
6611849	2944431903
40614070	3343867147
40614070	2288393301
1901061	51682914
1901061	3410890598
1901061	1940882603
1901061	2629852460
1901061	3289175639
1901061	811327785
1901061	363310151
1901061	220236637
1901061	1494736987
1901061	2454998486
1901061	2556891388
1901061	2112896892
1901061	2689947560
1901061	489481651
1901061	3398160111
1901061	2768032451
1901061	3673964527
1901061	3791055687
1901061	2955424492
1901061	65302057
1901061	987887129
1901061	1055706118
1901061	840893875
1901061	2380647558
1901061	1707732373
1901061	829272970
1901061	1509123353
1901061	1100242525
1901061	1671198384
37678936	3332757031
37678936	1549089305
37678936	1812463030
37678936	3329558852
37678936	4044828023
37678936	2713158775
37678936	2153181704
37678936	723502204
37678936	1529085785
37678936	1887197240
37678936	1183353696
37678936	570750870
37678936	1055032888
37678936	164382170
37678936	1878076693
2026509	2066550196
2026509	2982402849
2026509	1292395210
2026509	3297970269
2026509	2844861212
2026509	2193265535
2026509	1146518822
2026509	3989375968
2026509	1929453851
2026509	3156461295
2026509	1497716487
2026509	3464758293
2026509	3386502791
2026509	2906816795
2026509	3017043805
2026509	3521256375
2026509	2825875286
2026509	1923667038
2026509	3302917573
2026509	2696224659
2026509	3745485888
2026509	3250197443
2026509	2200808648
2026509	4075605709
2026509	2796031683
2026509	3266272399
2026509	3036237823
2026509	3875861846
2026509	2863608524
19448027	1138447073
19051183	1182968941
19051183	1726196777
19051183	811845621
19051183	3979045945
19051183	1563288541
8882181	2059721401
8882181	1763196163
8882181	3268351049
8882181	785959592
8882181	1657397042
8882181	828245181
8882181	1100252430
8882181	2875537692
8882181	4007987671
8882181	1751391110
8882181	2207339460
8882181	2867377683
8882181	1126164756
8882181	730149534
8882181	919908351
8882181	129942693
8882181	2155980810
8882181	1000236248
24645231	3915258658
24645231	3624038497
24988480	3965532089
24988480	3588470285
17697058	572223834
26858960	1407413568
19250174	2626148401
19250174	3087088171
19250174	3783802349
19250174	2460354057
19250174	3293639221
19250174	1845912482
19250174	1729627549
19250174	1834106696
19250174	3947035807
19250174	3100671401
19250174	3864044172
19250174	3969270221
19250174	2982518342
23812103	3470386696
6714690	2615512952
6714690	1618752809
6714690	2452851334
6714690	585738046
19453283	4046563515
20829721	3243994554
20829721	1449489239
20829721	309769799
20829721	1967386355
20829721	1818574987
20829721	2552944076
20829721	183286259
20829721	193342883
20829721	3795642624
20829721	178312789
20829721	1297682330
20829721	1663868829
20829721	522898024
20829721	1129019914
20829721	1797221676
20829721	2023347811
20829721	180452738
20829721	223863265
20829721	3007934495
20829721	2188759084
20829721	1139483971
20829721	2326239655
20829721	1094656566
20829721	1024512618
20829721	99131565
20829721	375001649
20829721	11627531
1093672	2826060163
1093672	86900191
1093672	284099284
1093672	1780099619
1093672	25281372
1093672	227069560
1093672	1533480926
1093672	3392144637
1093672	374491127
1093672	538347810
1093672	2138511033
1093672	2423427690
1093672	47620848
1093672	325709579
1093672	1999715587
1093672	2253497114
1093672	3933710743
1093672	3418790644
1093672	2595565105
1093672	3785864119
1093672	3794345685
1093672	1921935240
1093672	2934942867
1093672	18726388
1093672	105703613
1093672	26303004
1093672	178490785
1093672	3552426684
20878599	2035756258
8443143	205607426
8443143	1204380422
8443143	2574167277
8443143	2495028570
8443143	196292515
6656318	784840299
6656318	2129421769
6656318	221542271
10436663	3160097763
10436663	1495774026
10436663	2178031386
10436663	805134486
10436663	2677703420
10436663	3348560220
10436663	3252397911
10436663	1037233183
10436663	2081359532
10436663	2190122828
10436663	1648972533
10436663	865533504
10436663	9783774
10436663	291955
10436663	398352614
10436663	231470735
10436663	458697390
10436663	1787578127
10436663	21044802
10436663	1200160
10436663	28644658
10436663	107129622
10436663	39073805
10436663	1513753890
10436663	242666588
10436663	37395450
40672417	2732233234
2529168	3489523514
2529168	587113640
2529168	4079886166
2529168	2054882995
2529168	3705914763
2529168	3896411630
2529168	4018525095
2529168	587837478
2529168	4073574410
2529168	3755190476
2529168	2871748901
2529168	543377346
2529168	1687792133
9298001	2302785656
9298001	895126044
9298001	3427217181
9298001	1648321295
9298001	480826329
9298001	3339081641
9298001	3340880687
9298001	4096488368
9298001	2311924106
9298001	3417521693
9298001	2118799906
9298001	262874655
9298001	697041269
9298001	3294893159
9298001	3155409806
9298001	4009237668
9298001	3211619995
9298001	2280730842
9298001	2309533265
9298001	2416555043
9298001	3095998467
9298001	3121585682
9298001	3302353185
9298001	3397002700
9298001	3299161367
9298001	2790825582
9298001	3832052401
9298001	2385115524
1115897	643984170
1115897	79301532
1115897	2793147735
1115897	565234114
1115897	392888520
1115897	1695895479
1115897	1902918204
1115897	2474485408
1115897	428517802
1115897	353894027
1115897	665434085
1115897	2314977821
1115897	1111182168
1115897	1239175209
1115897	973474254
1115897	530899080
1115897	161517390
1115897	3763632386
1115897	294128861
1115897	1797235406
1115897	236277231
1115897	462244891
1115897	1296410248
1115897	128678637
1115897	1578759380
1115897	1384719
1115897	1711444999
1115897	640268072
1115897	533129969
1115897	288994325
2890732	2227345328
2890732	643173273
2890732	535937523
2890732	1859979998
2890732	1838383480
2890732	4000716564
2890732	4025377629
2890732	2407578031
2890732	2915478854
2890732	3468856988
2890732	4103313107
2890732	4094734995
2890732	3310661425
2890732	3515340000
2890732	1844644136
2890732	4068115963
2890732	3783266723
2890732	3299821865
2890732	1803551055
2890732	3281852612
2890732	2504810303
2890732	3044124061
2890732	2937496073
2890732	3008546967
2890732	3297661599
2890732	4016348409
2890732	3739486976
2890732	2297343353
2890732	3380903724
6049440	2830089139
6049440	2246659293
6049440	1307781409
6049440	1319769227
6049440	3444581571
6049440	3641245576
6049440	3626535237
6049440	1436719441
6049440	324656948
6049440	574239732
44660324	3779976897
19058718	3539000413
19058718	3928617445
8852	746241366
8852	83571351
8852	22497243
8852	34492424
8852	1182580
8852	3660082678
8852	347067144
8852	1716151352
8852	142781969
8852	1668230865
8852	1936587098
8852	186234747
8852	2306614944
8852	1322977959
8852	1742119417
8852	4022650095
8852	222629537
8852	2734384722
8852	134285209
8852	865164339
8852	1428305395
8852	977348662
8852	1773678989
8852	1204491395
8852	258122067
8852	2307023611
8852	2330346575
8852	216939225
8852	3235962444
8852	1391471259
788134	2095060924
788134	2140392813
788134	3905108935
788134	3980880256
788134	3787394517
788134	4114453089
788134	2128838519
788134	3431988538
788134	3471506617
788134	1621139553
788134	585748047
5852938	1544460439
5852938	2639375785
5852938	2763214181
5852938	2034193960
5852938	2046206387
5852938	2283550509
5852938	3988086769
5852938	3494328305
5852938	3379606127
5852938	3862913823
5852938	1852534132
5852938	587830885
5852938	1606843035
5852938	1783815178
5852938	1031884595
5852938	3416987542
18922511	997278006
18922511	1708029784
6394629	3407580442
6394629	3928288494
6394629	2446401883
6394629	3934036207
6394629	2770848044
6394629	2134413867
6394629	1536914822
6394629	1269928562
6394629	2612819254
6394629	2537398718
6394629	792027381
6394629	530246204
6394629	142748425
6394629	218494007
6394629	52397494
6394629	3850016911
592221	3409193439
592221	1562461669
592221	1811340361
592221	562488500
592221	761465408
592221	3168031479
592221	3010220204
592221	1497771358
592221	2385182163
592221	2683855132
592221	3901904168
592221	629623658
592221	361165489
592221	1882933724
592221	93078925
592221	721440085
592221	1237681294
592221	3536061903
592221	2622559077
592221	4129244399
592221	3446447773
592221	2199089666
592221	2247988297
592221	2998745333
592221	3171284572
592221	3833366079
592221	3861100093
592221	3886886478
592221	3818356817
592221	3944987261
22078110	1631981826
22078110	2007501335
7224101	265393024
7224101	3023825888
7224101	1400366505
7224101	1358576244
7224101	163654696
20869936	2980539612
20869936	3722173770
11476266	3407297215
11476266	2542479141
11476266	2957954965
11476266	2796066367
11476266	2838317533
11476266	1465450114
11476266	1771081960
11476266	4017869972
11476266	2595464283
11476266	4020913596
11476266	2036918239
11476266	3654437014
11476266	3829731174
11476266	1467870304
41047152	3839930664
18709765	3981518442
18709765	3522231601
18709765	3705846329
18709765	1064371434
21563119	1310246525
24645214	3551324098
25519418	2813237140
25519418	1383731217
2547421	2390152141
2547421	2256356242
2547421	1700529678
2547421	2892269038
2547421	585299364
2547421	161015790
2547421	182525675
2547421	3967470846
2547421	1570471027
2547421	978324261
2547421	3292611574
2547421	640671207
2547421	2140393056
2547421	34833327
2547421	2369642820
2547421	3930639789
2547421	4023455381
2547421	3103574365
2547421	3949254102
2547421	849620570
2547421	2916247728
2547421	2128837599
2547421	1614509440
2547421	2964111123
2547421	2016710496
2547421	2146462864
2547421	1170156592
2547421	570750824
2547421	2324016966
2547421	833211183
16095575	1053417515
21458200	2422286903
21458200	2819442604
21458200	2727826641
21458200	3494652235
21458200	3153319764
21458200	448017044
13605001	313627675
2605078	3780266399
2605078	2190751135
2605078	3787641315
2605078	2057527194
2605078	4137588691
2605078	3091804109
2605078	114414292
2605078	219431926
2605078	231522863
2605078	1011005764
2605078	142746273
2605078	52415667
2525729	1251252991
2525729	2775657520
2525729	2246660973
2525729	2459319252
2525729	1574921750
2525729	3576882273
2525729	3471440942
2525729	2820780225
2525729	3583808909
2525729	1632573529
2525729	2101008285
2525729	1094086582
2525729	893885176
2525729	3485537100
2525729	2066764462
2525729	741391701
2525729	3404095919
2525729	2843455465
2525729	2198676879
2525729	2713930645
2525729	3090401249
2525729	3701924028
2525729	3585261846
2525729	2298857693
2525729	3335178559
2525729	3630185580
2525729	3810568259
2525729	2832412057
2525729	3943985541
2525729	3129498897
2637271	506934134
2637271	1609318113
2637271	1602809468
2637271	2006239652
2637271	2754770183
2637271	739312563
2637271	2802946868
2637271	1382656704
2637271	1350627752
2637271	345799639
2637271	2745104138
2637271	2227420854
2637271	894516899
2637271	2985109933
2637271	4063904110
2637271	2993712838
2637271	3375927943
2637271	2679261493
2637271	2246101718
2637271	2768974488
2637271	3974660253
2637271	3021343582
2637271	1292140410
2637271	2363413964
2637271	2371294757
2637271	2398619071
2637271	2537672429
2637271	2780252975
2637271	2909319979
2637271	2945210113
11204836	3972651091
11204836	3975120240
6386868	3724872305
6386868	3730468513
6386868	1550875381
6386868	1552527403
6386868	411580439
6386868	3730539873
6386868	220708361
6386868	1566128324
6386868	3057358120
6386868	3421434532
6386868	3157979298
6386868	4061176365
6386868	1531042426
6386868	1051817221
6386868	835046707
6386868	1737052644
6386868	1341080853
6386868	1634318310
3564621	2105900275
3564621	271143287
3564621	1627447493
13511029	1702252750
13511029	3798971536
13511029	996506792
13511029	3412524559
13511029	2633803146
13511029	3436323647
2767419	2574935743
2767419	2296869980
2767419	2464899716
2767419	2702115401
2767419	2644992779
2767419	364064510
2767419	453673286
2767419	2524791787
2767419	3811462979
2767419	2514304666
2767419	3511176913
2767419	3018730154
2767419	2271524380
2767419	2853000572
2767419	236988149
2767419	1413397098
2767419	929498198
2767419	875513168
2767419	1131136043
3493168	821944516
3493168	206217145
3493168	1586535714
3493168	185874123
3493168	90246498
3493168	2163258458
3493168	881802859
3493168	598906590
3493168	1660769935
3493168	1577381476
3493168	579420882
3493168	8269521
3493168	356596533
3493168	594130057
3493168	2066896442
3493168	2953005890
3493168	4143908266
3493168	1620490250
3493168	2158621475
3493168	11222681
3493168	1632410607
3493168	2187050335
3493168	2377237703
3493168	4413766
3493168	1420584965
3493168	2664778075
3493168	2944206125
3493168	44331065
3493168	167754623
6788376	782217081
6788376	1727147681
6788376	2407238946
6788376	3404008546
6788376	3310573097
2872246	1342674091
2872246	1939492055
2872246	3410209950
2872246	379308037
2872246	1412675001
2872246	68559679
2872246	2421699437
2872246	789243694
2872246	2357934274
2872246	1776261810
2872246	2861984754
2872246	2911594912
2872246	184782254
2872246	55494133
2872246	3419360049
2872246	1543951599
2872246	332945783
2872246	926788278
2872246	2411370336
2872246	2532858408
2872246	1527325699
2872246	115237007
2872246	324867540
2872246	298010456
2872246	2642429896
2872246	49649987
2872246	250574026
2872246	4003254
2872246	71010810
2872246	2860025284
24278842	3600849691
6240341	109465359
6240341	3449682804
6240341	3458750038
6240341	2748124033
6435450	3992065078
6435450	2334208368
6435450	2195975976
6435450	1050084619
6435450	3686393409
6435450	128619850
6435450	3321552222
6435450	371441223
6435450	2456528247
6435450	3782246339
6435450	1053657692
6435450	2779687850
6435450	3052077053
6435450	270375355
6435450	2808465898
6435450	1029248789
6435450	2392953308
6435450	2275174832
6435450	3345177034
6435450	2105604110
6435450	3996849661
6435450	2267122075
6435450	3260920318
6435450	3881597880
6435450	3374123994
6435450	2765180427
10721084	3137539680
10721084	1946890040
10721084	3974530398
10721084	4055379546
10721084	3782659858
11538836	1394480704
11538836	2911598640
11538836	1441503293
11538836	3538937499
11538836	3173421959
11538836	1344302414
11538836	2177025920
11538836	3739461018
11538836	3687622424
11538836	1788547991
11538836	2110562269
11538836	2103676796
11538836	2382966975
11538836	2143876783
11538836	3971826132
11538836	4034163292
11538836	3386141407
11538836	3557593143
11538836	3386738894
11538836	3553244414
11538836	3654530439
11538836	4017790500
11538836	4097073241
11538836	3086412607
2404865	4029770550
2404865	906907210
2404865	106260231
2404865	3269161538
2404865	269843621
2404865	11106472
2404865	1313337490
2404865	2792754527
29546288	1826878895
7421140	2832990243
7421140	2105895685
7421140	3110192792
1093699	1201647953
1093699	2039766403
1093699	1927284989
1093699	2700747620
1093699	2682424277
1093699	3201103350
1093699	1548703619
1093699	196845222
1093699	3888409141
1093699	3979081669
1093699	3896402281
1093699	1875459087
1093699	2456094442
1093699	3264608393
1093699	1938341863
1093699	2684462095
1093699	3752360420
1093699	659294384
1093699	2702283194
1093699	3885073803
1093699	3022820715
1093699	2800815042
1093699	3840246855
1093699	2216232344
1093699	2682680454
1093699	2529187729
1093699	3981807554
1093699	3128064863
1093699	4034822603
1093699	2484195942
7139407	2780858449
7139407	1212022945
7139407	281923309
7139407	94202918
7139407	2194789599
7139407	1673560894
7139407	1761825513
7139407	1350513238
7139407	975227901
7139407	2365565860
7139407	1427812887
7139407	837073463
7139407	1119241077
7139407	2333782129
7139407	852683563
7139407	1713583862
7139407	1676109575
7139407	3184721454
7139407	1989982240
7139407	3737137566
7139407	3280449063
7139407	3493040493
7139407	2420181762
7139407	2112591686
7139407	790061990
7139407	491924684
7139407	967845251
7139407	1325259168
7139407	1584698599
7139407	2234130664
23579383	2633660061
23579383	2921198575
23579383	3601606074
23579383	3103280868
23579383	4090434580
23579383	2719566636
23579383	3502311596
23579383	4025177573
23579383	3927942376
23579383	4088261489
23579383	2185544793
23579383	3960711800
23579383	3173006483
23579383	4081611799
23579383	3921715559
23579383	4110816755
23579383	3127855736
23579383	4081484721
23579383	3750015833
23579383	4056795323
23579383	2626164404
23579383	4074824010
23579383	3946551922
23579383	1509404322
23579383	3788423833
23579383	3807146734
5774488	651532519
5774488	1117292037
5774488	3797730184
5774488	3461299340
5774488	3732296068
5774488	3568803560
5774488	3511071249
5774488	3994737892
5774488	1099387689
5774488	343543579
5774488	1602689582
8337123	1127638335
8337123	2618600044
8337123	3282361334
8337123	1539744515
8337123	1711529604
13487996	9088548
13487996	2819496135
13487996	1085484314
13487996	230989558
13487996	874515924
13487996	9409359
13487996	37248913
13487996	12060331
13487996	2337395550
13487996	1163295448
13487996	4167423667
13487996	626889077
13487996	1954569621
13487996	11351590
13487996	92355766
13487996	620791321
13487996	378563838
13487996	841875924
13487996	27193681
13487996	190048753
13487996	412302191
13487996	4068986156
13487996	2955573095
13487996	641106957
13487996	23466255
13487996	198074081
13487996	1148812176
13487996	132116907
13487996	340577032
13487996	459356594
1720447	3797694498
1720447	723513726
1720447	2273326130
1720447	3707315111
1720447	786019431
1720447	956310261
1720447	3426599807
1720447	1064132982
1720447	4037523483
1720447	2774923734
1720447	1142347790
1720447	3658436247
1720447	2559261170
1720447	2458785490
1720447	1030553585
1720447	2765927340
1720447	4093959636
1720447	2405786910
1720447	3882518396
1720447	2098244669
1720447	1919193529
1720447	2477426008
1720447	1544119438
1720447	1189519534
1720447	1009966045
1720447	576421544
1720447	684210964
1720447	1084863205
10830682	1465553882
10830682	1257015642
10830682	998397566
10830682	3188146324
8691741	2034102765
8691741	1671262023
8691741	2850619486
8691741	2566163605
8691741	2722056414
8691741	892331949
8691741	1452689630
8691741	1828875262
8691741	3167536709
8691741	1640910380
8691741	2059719086
8691741	3788907889
8691741	1270383310
8691741	2028647814
8691741	898850026
8691741	652578037
8691741	2198897138
8691741	1259864196
8691741	2845641982
8691741	3752370233
8691741	2212217621
8691741	308176705
8691741	2266396750
8691741	211636336
8691741	960254503
8691741	225394992
8691741	3385901487
8691741	2725935917
8691741	3996964245
8691741	1585114032
18243124	1182597
18243124	437219022
18243124	2555935200
18243124	2182154258
18243124	59869576
18243124	1715407543
18243124	3432998140
18243124	265163709
18243124	823093647
18243124	1749149544
18243124	1773679333
18243124	2235731077
18243124	152931311
18243124	1302811760
18243124	1758419219
18243124	230072873
18243124	6427505
18243124	3473069473
18243124	1934631534
18243124	134285329
18243124	2394603098
18243124	2318922865
18243124	515872780
18243124	1751393664
18243124	3880404800
18243124	1193318075
18243124	2648138309
18243124	46908974
18243124	597255739
18243124	227285521
22694775	2267854534
9506010	1843716683
9506010	1871293742
9506010	986392649
3035836	1017463688
3035836	3173950076
3035836	1821985841
3035836	2930089877
3035836	1540238912
3035836	3187354778
3035836	1722635105
3035836	732679520
3035836	4112871234
3035836	3869661857
3035836	3715698007
3035836	3618815394
3035836	1037371868
3035836	586250846
3035836	2495243054
3035836	2252559829
3035836	2866062429
3035836	3369246880
3035836	3370699785
3035836	3613768744
3035836	3588154756
3035836	4139141136
3035836	3447684276
3035836	3267695087
13502755	3819560966
13502755	1220138488
13502755	2371276704
13502755	3421235839
13502755	3306878136
13502755	2699904516
13502755	2680802127
13502755	819826611
13502755	3273788153
6712112	3315105498
6712112	3458748264
6712112	2751255238
6712112	2394936748
6712112	796278935
19278220	3370359194
19278220	1184928457
19309984	1243636642
716132	3449811002
716132	3410215509
716132	3562896626
716132	117027217
716132	3560468256
716132	37771546
716132	1701094709
716132	1843963857
716132	3111477595
716132	2399772700
716132	2866330521
716132	1863654163
716132	1367133253
716132	1009975855
716132	2092723002
716132	147050557
716132	259467565
716132	9546072
716132	131588120
716132	146851145
716132	314160530
716132	557656883
716132	1719476841
716132	2683141337
716132	2683025705
716132	2201701318
716132	3456117629
716132	2250742025
716132	1223710650
716132	3378793172
36408551	3284450387
35683587	3975540117
8037342	2549174236
8037342	3359676414
8037342	2200973363
2733714	1148598623
36552301	2176858433
32956091	3274687347
12316421	2793970313
22569201	3455248472
19218718	3877181527
19218718	3372032236
19218718	1432266632
19218718	4025999439
19218718	3404018866
19218718	3925634774
19218718	3720060412
19218718	3867529758
19218718	4054782997
19218682	4052272213
19218682	4165449023
7543172	1649675820
7543172	262874780
7543172	4009237387
7543172	2280731102
7543172	205394991
22371252	3905424651
22371252	1254535753
18919401	3404025291
18919401	4033284591
6162540	1201652412
6162540	2142247452
6162540	3343462845
6162540	3374147388
6162540	11054021
830875	3900178400
830875	2054398807
830875	35259925
830875	1128741553
830875	2292759371
830875	3155281925
830875	3964707201
830875	1783785304
830875	364929284
830875	2092580038
830875	3469773062
830875	3926808359
830875	3500801882
830875	1809466579
830875	2374498286
830875	3903818278
830875	3315854727
830875	2475864108
830875	2657625647
830875	2126122791
830875	3008941210
830875	4114257750
830875	3417416344
830875	2615189877
830875	3200223126
830875	4111236925
830875	2134943690
830875	2480971838
830875	3936261094
830875	4007233312
26137999	2509698098
17236158	1382033957
17236158	2776566030
17236158	2126109593
17236158	341821021
17236158	3331726730
17236158	1694666170
17236158	933546618
17236158	3911402542
17236158	3301000069
17236158	1515735919
1811422	3342973806
1811422	2380916854
1811422	2830692928
1811422	3208289006
8300910	1755061097
1249630	2948228219
1249630	848547354
1249630	861746480
1249630	3068277065
1249630	2520642232
1249630	3409182366
1249630	3555457731
1249630	477496646
1249630	377040191
1249630	3600343108
1249630	1244603006
1249630	56608960
1249630	2015729130
1249630	3428596326
1249630	3705337214
1249630	1816792571
1249630	119427644
1249630	1865275095
1249630	336548998
1249630	3389751726
1249630	2914382069
1249630	2435729148
1249630	14813635
1249630	1262548688
1249630	1172379580
1249630	5545196
1249630	4564130
1249630	623924881
1249630	2735356677
1249630	38978194
8853156	3340154932
8853156	1591257385
8853156	1919691670
8853156	1151206349
8853156	1767270638
8853156	3407579030
8853156	2620001031
15841688	1878103163
15841688	3999946786
15841688	3350589879
15841688	630993371
1802104	3920517429
1802104	1827835488
1802104	3490901730
1802104	2498388493
1802104	92526723
1802104	3369953169
1802104	1268786383
1802104	1734967599
1802104	1371845692
1802104	240119129
1802104	475353516
1802104	3262226824
1802104	2707831099
1802104	1249654809
1802104	421667160
1802104	1600221154
1802104	216024643
1802104	1472407949
1802104	1766947614
1802104	1517019454
24882573	1833641693
20413864	2973917496
20413864	3692839003
20413864	1273139299
20413864	1982756494
20413864	2971689084
20413864	3469830126
20413864	2479399050
20413864	3012591358
20413864	1971596322
20413864	3154475638
20413864	3739208514
20413864	3605252307
20413864	4122922201
20413864	4126885716
20413864	4055378764
20957038	3943127752
19248308	3595000982
21463560	1064320566
22837096	3894965799
22837096	1094189576
44147033	2730843014
11742922	262874986
11742922	835201926
