id	title	isbn	isbn13	asin	image_url	publication_year	publication_month	publication_day	publisher	is_ebook	description	num_pages	format	format_summ	edition_information	average_rating	ratings_count	text_reviews_count	num_of_authors	similar_books	num_of_similar_books	popular_shelves	to_read	currently_reading	favorites	num_of_shelves	work_url
41979458	Gil Vicente E as Origens Do Theatro Nacional (Classic Reprint)	0366677934	9780366677931		https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	2018.0	9.0	21.0	Forgotten Books	False	['Excerpt', 'from', 'Gil', 'Vicente', 'e', 'As', 'Origens', 'do', 'Theatro', 'NacionalQuatro', 'poetas', 'portuguezes', 'representam', 'a', 'grande', 'poca', 'quinhentista', 'em', 'todos', 'os', 'aspe', 'ctos', 'da', 'Renascen', 'a', 'j', 'nas', 'suas', 'rela', 'es', 'com', 'a', 'Edade', 'm', 'dia', 'j', 'em', 'quanto', 'a', 'situa', 'o', 'da', 'nacionalidade', 's', 'o', 'elles', 'Bernardim', 'Ribeiro', 'Gil', 'Vicente', 'S', 'de', 'Miranda', 'e', 'Cam', 'es', 'Bem', 'merecem', 'ser', 'estudados', 'em', 'cuidadas', 'mono', 'graphias', 'About', 'the', 'PublisherForgotten', 'Books', 'publishes', 'hundreds', 'of', 'thousands', 'of', 'rare', 'and', 'classic', 'books', 'Find', 'more', 'at', 'www', 'forgottenbooks', 'comThis', 'book', 'is', 'a', 'reproduction', 'of', 'an', 'important', 'historical', 'work', 'Forgotten', 'Books', 'uses', 'state', 'of', 'the', 'art', 'technology', 'to', 'digitally', 'reconstruct', 'the', 'work', 'preserving', 'the', 'original', 'format', 'whilst', 'repairing', 'imperfections', 'present', 'in', 'the', 'aged', 'copy', 'In', 'rare', 'cases', 'an', 'imperfection', 'in', 'the', 'original', 'such', 'as', 'a', 'blemish', 'or', 'missing', 'page', 'may', 'be', 'replicated', 'in', 'our', 'edition', 'We', 'do', 'however', 'repair', 'the', 'vast', 'majority', 'of', 'imperfections', 'successfully', 'any', 'imperfections', 'that', 'remain', 'are', 'intentionally', 'left', 'to', 'preserve', 'the', 'state', 'of', 'such', 'historical', 'works', '']	562.0	Paperback	Physical	Unknown	0.0	0	0	9.0	Unknown	0.0	Unknown	0.0	0.0	0.0	0.0	https://www.goodreads.com/book/show/41979458-gil-vicente-e-as-origens-do-theatro-nacional
36980151	Ginx's Baby O Engeitado, Vol. 1: Seu Nascimento E Mais Desastres (Classic Reprint)	033225450X	9780332254500		https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	2018.0	12.0	7.0	Forgotten Books	False	['Excerpt', 'from', 'Ginx', 's', 'Baby', 'o', 'Engeitado', 'Vol', '1', 'Seu', 'Nascimento', 'e', 'Mais', 'DesastresDesta', 'vez', 'o', 'nascimento', 'foi', 'not', 'cia', 'do', 'em', 'todos', 'os', 'periodicos', 'do', '_reino', 'os', 'quaes', 'al', 'm', 'do', 'factaprincipal', 'torna', 'ram', 'do', 'dominio', 'publico', 'que', 'sua', 'ma', 'gestade', 'a', 'rainha', 'se', 'tinha', 'munificente', 'mente', 'dignado', 'de', 'mandar', 'a', 'G', 'inx', 'a', 'sommade', 'tres', 'libras', 'About', 'the', 'PublisherForgotten', 'Books', 'publishes', 'hundreds', 'of', 'thousands', 'of', 'rare', 'and', 'classic', 'books', 'Find', 'more', 'at', 'www', 'forgottenbooks', 'comThis', 'book', 'is', 'a', 'reproduction', 'of', 'an', 'important', 'historical', 'work', 'Forgotten', 'Books', 'uses', 'state', 'of', 'the', 'art', 'technology', 'to', 'digitally', 'reconstruct', 'the', 'work', 'preserving', 'the', 'original', 'format', 'whilst', 'repairing', 'imperfections', 'present', 'in', 'the', 'aged', 'copy', 'In', 'rare', 'cases', 'an', 'imperfection', 'in', 'the', 'original', 'such', 'as', 'a', 'blemish', 'or', 'missing', 'page', 'may', 'be', 'replicated', 'in', 'our', 'edition', 'We', 'do', 'however', 'repair', 'the', 'vast', 'majority', 'of', 'imperfections', 'successfully', 'any', 'imperfections', 'that', 'remain', 'are', 'intentionally', 'left', 'to', 'preserve', 'the', 'state', 'of', 'such', 'historical', 'works', '']	318.0	Paperback	Physical	Unknown	0.0	0	0	9.0	Unknown	0.0	Unknown	0.0	0.0	0.0	0.0	https://www.goodreads.com/book/show/36980151-ginx-s-baby-o-engeitado-vol-1
8059162	Glaura: Poemas Eróticos	8571645620	9788571645622		https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png				Companhia das Letras	False	['Silva', 'Alvarenga', 'soube', 'criar', 'uma', 'sonoridade', 'leve', 'e', 'cantante', 'animada', 'por', 'um', 'sentimentalismo', 'difuso', 'entre', 'dengoso', 'e', 'lamuriante', 'que', 'iria', 'derramar', 'se', 'em', 'clave', 'mais', 'adocicada', 'em', 'muitas', 'cantigas', 'do', 'nosso', 'cancioneiro', 'popular', 'Ao', 'mesmo', 'tempo', 'a', 'imaginação', 'plástica', 'de', 'Silva', 'Alvarenga', 'captou', 'vivamente', 'aspectos', 'da', 'natureza', 'carioca', 'abrindo', 'espaço', 'para', 'um', 'sentimento', 'da', 'paisagem', 'que', 'os', 'românticos', 'depois', 'iriam', 'aprofundar', 'Por', 'tudo', 'isso', 'Glaura', 'constitui', 'um', 'episódio', 'fundamental', 'do', 'arcadismo', 'brasileiro', '']	312.0	unknown	Unknown	Unknown	1.57	7	0	9.0	Unknown	0.0	{'to-read': '6', 'default': '1', 'a-comprar': '1', 'portugueses': '1', 'poesia-portuguesa': '1', 'literatura': '1'}	6.0	0.0	0.0	6.0	https://www.goodreads.com/book/show/8059162-glaura
32103567	Gloria E Infortunio, Ou, a Morte de Camoes: Drama: Dividido Em Duas Epocas, Tres Actos E Seis Quadros	1362489859	9781362489856		https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1514591557l/32103567._SX98_.jpg	2016.0	8.0	26.0	Wentworth Press	False	['This', 'work', 'has', 'been', 'selected', 'by', 'scholars', 'as', 'being', 'culturally', 'important', 'and', 'is', 'part', 'of', 'the', 'knowledge', 'base', 'of', 'civilization', 'as', 'we', 'know', 'it', 'This', 'work', 'was', 'reproduced', 'from', 'the', 'original', 'artifact', 'and', 'remains', 'as', 'true', 'to', 'the', 'original', 'work', 'as', 'possible', 'Therefore', 'you', 'will', 'see', 'the', 'original', 'copyright', 'references', 'library', 'stamps', 'as', 'most', 'of', 'these', 'works', 'have', 'been', 'housed', 'in', 'our', 'most', 'important', 'libraries', 'around', 'the', 'world', 'and', 'other', 'notations', 'in', 'the', 'work', 'This', 'work', 'is', 'in', 'the', 'public', 'domain', 'in', 'the', 'United', 'States', 'of', 'America', 'and', 'possibly', 'other', 'nations', 'Within', 'the', 'United', 'States', 'you', 'may', 'freely', 'copy', 'and', 'distribute', 'this', 'work', 'as', 'no', 'entity', 'individual', 'or', 'corporate', 'has', 'a', 'copyright', 'on', 'the', 'body', 'of', 'the', 'work', 'As', 'a', 'reproduction', 'of', 'a', 'historical', 'artifact', 'this', 'work', 'may', 'contain', 'missing', 'or', 'blurred', 'pages', 'poor', 'pictures', 'errant', 'marks', 'etc', 'Scholars', 'believe', 'and', 'we', 'concur', 'that', 'this', 'work', 'is', 'important', 'enough', 'to', 'be', 'preserved', 'reproduced', 'and', 'made', 'generally', 'available', 'to', 'the', 'public', 'We', 'appreciate', 'your', 'support', 'of', 'the', 'preservation', 'process', 'and', 'thank', 'you', 'for', 'being', 'an', 'important', 'part', 'of', 'keeping', 'this', 'knowledge', 'alive', 'and', 'relevant', '']	Unknown	Paperback	Physical	Unknown	0.0	0	0	9.0	Unknown	0.0	Unknown	0.0	0.0	0.0	0.0	https://www.goodreads.com/book/show/32103567-gloria-e-infortunio-ou-a-morte-de-camoes
42002150	Glossario Do Cancioneiro Da Ajuda (Classic Reprint)	1390242862	9781390242867		https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	2018.0	9.0	6.0	Forgotten Books	False	['Excerpt', 'from', 'Glossario', 'do', 'Cancioneiro', 'da', 'AjudaRev', 'Lug', 'Revista', 'Lusitana', 'Arquivo', 'de', 'estudos', 'filol', 'gicos', 'e', 'etnol', 'gicos', 'relativos', 'a', 'Portugal', 'publicado', 'por', 'Leite', 'de', 'Vasconcellos', '1887', '1920', '23', 'Volumes', 'About', 'the', 'PublisherForgotten', 'Books', 'publishes', 'hundreds', 'of', 'thousands', 'of', 'rare', 'and', 'classic', 'books', 'Find', 'more', 'at', 'www', 'forgottenbooks', 'comThis', 'book', 'is', 'a', 'reproduction', 'of', 'an', 'important', 'historical', 'work', 'Forgotten', 'Books', 'uses', 'state', 'of', 'the', 'art', 'technology', 'to', 'digitally', 'reconstruct', 'the', 'work', 'preserving', 'the', 'original', 'format', 'whilst', 'repairing', 'imperfections', 'present', 'in', 'the', 'aged', 'copy', 'In', 'rare', 'cases', 'an', 'imperfection', 'in', 'the', 'original', 'such', 'as', 'a', 'blemish', 'or', 'missing', 'page', 'may', 'be', 'replicated', 'in', 'our', 'edition', 'We', 'do', 'however', 'repair', 'the', 'vast', 'majority', 'of', 'imperfections', 'successfully', 'any', 'imperfections', 'that', 'remain', 'are', 'intentionally', 'left', 'to', 'preserve', 'the', 'state', 'of', 'such', 'historical', 'works', '']	114.0	Paperback	Physical	Unknown	0.0	0	0	9.0	Unknown	0.0	Unknown	0.0	0.0	0.0	0.0	https://www.goodreads.com/book/show/42002150-glossario-do-cancioneiro-da-ajuda
25990309	Godido e outros contos				https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1438005775l/25990309._SX98_.jpg	1952.0			CEI	False	Unknown	112.0	Paperback	Physical	Unknown	4.2	4	0	9.0	Unknown	0.0	{'to-read': '3', 'esq-3': '1', 'africana': '1', 'enfim': '1', '2013-e-antes': '1', 'da-áfrica': '1', 'dos-jornais-para-ler': '1', 'biblioteca': '1', 'sec-xx': '1', 'africa': '1', 'short-stories': '1', 'literatura-moçambicana': '1', 'favorites': '1', '2010-e-jornais': '-1', 'c-com-os-jornais': '-1'}	3.0	0.0	1.0	15.0	https://www.goodreads.com/book/show/25990309-godido-e-outros-contos
53267285	Grammatica Da Lingua Geral Dos Indios Do Brasil: Reimpressa Pela Primeira Vez Neste Continente Depois De Tão Longo Tempo De Sua Publicação Em Lisboa...	1270868209	9781270868200		https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png				unknown	False	Unknown	Unknown	unknown	Unknown	Unknown	0.0	0	0	9.0	Unknown	0.0	Unknown	0.0	0.0	0.0	0.0	https://www.goodreads.com/book/show/53267285-grammatica-da-lingua-geral-dos-indios-do-brasil
11814109	Guerra dos Mascates			B004TLK30I	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	2011.0	3.0	23.0	Amazon Digital Services	True	['', 'Classics', 'of', 'Brazilian', 'Literature', '']	Unknown	unknown	Unknown	Unknown	2.5	9	0	9.0	{'2706488': 'Amar se Aprende Amando', '11241833': 'O Senhor Embaixador', '147039': 'Dona Flor and Her Two Husbands', '9524557': 'Dom Casmurro / Memórias Póstumas de Brás Cubas', '791610': 'You Never Can Tell', '25983487': 'Garfield Vol. 1', '6440': 'Ivanhoe', '92346': 'Creatures of the Kingdom', '965154': 'Platero y yo', '990078': 'Soldier of Fortune', '6138': 'The Moonstone', '8933944': 'Harry Potter: The Prequel (Harry Potter, #0.5)', '92344': 'Rascals in Paradise: Turbulent Adventures and Bold Courage on the South Seas', '111450': 'Quidditch Through the Ages (Hogwarts Library)', '103658': 'Garfield at Large: His First Book (Garfield, #1)', '217841': 'Survivors', '26125907': 'Garfield Vol. 2', '36117813': 'The Girl He Used to Know'}	18.0	{'to-read': '13', 'wbooks': '1', 'não-lido': '1', 'nacional': '1', 'livros-físicos': '1', 'biblioteca-fortaleza': '1', 'ebooks': '1', 'brasil': '1', 'estante': '1', 'ebook': '1', 'historical-fiction': '1', '19th-century': '1', 'brazilian': '1'}	13.0	0.0	0.0	13.0	https://www.goodreads.com/book/show/11814109-guerra-dos-mascates
34332264	Há uma gota de sangue em cada poema			B01ARZ1VUU	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png				unknown	True	Unknown	Unknown	unknown	Unknown	Unknown	3.29	7	1	9.0	"{'49656780': 'Home Body', '9444': 'The Complete Collected Poems', '40390756': 'Before She Knew Him', '53468688': 'Pra você que sente demais', '37903542': 'Il fascismo eterno', '36100966': 'Sea of Strangers', '43554866': 'Violet Bent Backwards Over the Grass', '52225186': 'Eight Perfect Murders', '40407286': 'O Capital para Crianças', '747746': 'The Curious Case of Benjamin Button', '46182': 'In Watermelon Sugar', '87263': 'O Alienista', '54441047': 'I Would Leave Me If I Could: A Collection of Poetry', '23995491': 'Lady Killer, Vol. 1', '45362753': 'A História de Pedro Coelho', '55188340': 'Rua sem Saída', '43562313': 'Yolk', '33825424': ""Celui qui est digne d'être aimé""}"	18.0	{'to-read': '7', 'ebook': '1', 'literatura-brasileira': '1', 'poetry': '1', 'brasil': '1'}	7.0	0.0	0.0	5.0	https://www.goodreads.com/book/show/34332264-h-uma-gota-de-sangue-em-cada-poema
31446881	Habitações Operarias			B004TUVCRC	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png				unknown	True	Unknown	Unknown	unknown	Unknown	Unknown	0.0	0	0	9.0	Unknown	0.0	{'wbooks': '2', 'estante': '1', 'wbooks2': '-1'}	0.0	0.0	0.0	3.0	https://www.goodreads.com/book/show/31446881-habita-es-operarias
41990386	Harmonias Fantasticas (Classic Reprint)	0366872494	9780366872497		https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1537821877l/41990386._SX98_.jpg	2018.0	9.0	18.0	Forgotten Books	False	['Excerpt', 'from', 'Harmonias', 'FantasticasSim', 'libemos', 'Descubro', 'a', 'tua', 'imagem', 'desenhada', 'n', 'urn', 'fundo', 'prateado', 'Como', 'suave', 'e', 'doce', 'a', 'paisagem', 'quando', 'te', 'vejo', 'tr', 'mula', 'a', 'meu', 'lado', 'About', 'the', 'PublisherForgotten', 'Books', 'publishes', 'hundreds', 'of', 'thousands', 'of', 'rare', 'and', 'classic', 'books', 'Find', 'more', 'at', 'www', 'forgottenbooks', 'comThis', 'book', 'is', 'a', 'reproduction', 'of', 'an', 'important', 'historical', 'work', 'Forgotten', 'Books', 'uses', 'state', 'of', 'the', 'art', 'technology', 'to', 'digitally', 'reconstruct', 'the', 'work', 'preserving', 'the', 'original', 'format', 'whilst', 'repairing', 'imperfections', 'present', 'in', 'the', 'aged', 'copy', 'In', 'rare', 'cases', 'an', 'imperfection', 'in', 'the', 'original', 'such', 'as', 'a', 'blemish', 'or', 'missing', 'page', 'may', 'be', 'replicated', 'in', 'our', 'edition', 'We', 'do', 'however', 'repair', 'the', 'vast', 'majority', 'of', 'imperfections', 'successfully', 'any', 'imperfections', 'that', 'remain', 'are', 'intentionally', 'left', 'to', 'preserve', 'the', 'state', 'of', 'such', 'historical', 'works', '']	238.0	Hardcover	Physical	Unknown	0.0	0	0	9.0	Unknown	0.0	Unknown	0.0	0.0	0.0	0.0	https://www.goodreads.com/book/show/41990386-harmonias-fantasticas
54657781	Harpas Selvagens				https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1595589156l/54657781._SX98_.jpg				Iba Mendes	True	Unknown	Unknown	Kindle Edition	Digital	Unknown	4.0	1	0	9.0	Unknown	0.0	Unknown	0.0	0.0	0.0	0.0	https://www.goodreads.com/book/show/54657781-harpas-selvagens
39768401	Henriqueida Poema Heroico: Com Advert�ncias Preliminares Das Regras Da Poesia �pica, Argumentos E Notas (Classic Reprint)	0365636029	9780365636021		https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1523485052l/39768401._SX98_.jpg	2018.0	9.0	24.0	Forgotten Books	False	['Excerpt', 'from', 'Henriqueida', 'Poema', 'Heroico', 'Com', 'Advert', 'ncias', 'Preliminares', 'das', 'Regras', 'da', 'Poesia', 'pica', 'Argumentos', 'e', 'NotasDire', 'tor', 'e', 'Cenlores', 'da', 'Academia', 'Real', 'da', 'Hiiloria', 'Portu', 'gueza', 'da', 'licen', 'a', 'ao', 'Conde', 'da', 'Ericeira', 'para', 'ufar', 'do', 'titulo', 'de', 'Academico', 'do', 'numero', 'no', 'livro', 'intitulado', 'Poema', 'do', 'Conde', 'D', 'Henrique', 'villas', 'as', 'approva', 'oens', 'dos', 'dons', 'Academicos', 'a', 'que', 'le', 'cometeo', 'o', 'feu', 'exame', 'Lisboa', 'Occidental', 'r', 'De', 'Agollo', 'de', '1', '757', 'About', 'the', 'PublisherForgotten', 'Books', 'publishes', 'hundreds', 'of', 'thousands', 'of', 'rare', 'and', 'classic', 'books', 'Find', 'more', 'at', 'www', 'forgottenbooks', 'comThis', 'book', 'is', 'a', 'reproduction', 'of', 'an', 'important', 'historical', 'work', 'Forgotten', 'Books', 'uses', 'state', 'of', 'the', 'art', 'technology', 'to', 'digitally', 'reconstruct', 'the', 'work', 'preserving', 'the', 'original', 'format', 'whilst', 'repairing', 'imperfections', 'present', 'in', 'the', 'aged', 'copy', 'In', 'rare', 'cases', 'an', 'imperfection', 'in', 'the', 'original', 'such', 'as', 'a', 'blemish', 'or', 'missing', 'page', 'may', 'be', 'replicated', 'in', 'our', 'edition', 'We', 'do', 'however', 'repair', 'the', 'vast', 'majority', 'of', 'imperfections', 'successfully', 'any', 'imperfections', 'that', 'remain', 'are', 'intentionally', 'left', 'to', 'preserve', 'the', 'state', 'of', 'such', 'historical', 'works', '']	686.0	Hardcover	Physical	Unknown	0.0	0	0	9.0	Unknown	0.0	Unknown	0.0	0.0	0.0	0.0	https://www.goodreads.com/book/show/39768401-henriqueida-poema-heroico
52505789	Herança de Lágrimas		9789895436705		https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png				unknown	False	['Diana', 'de', 'Sepúlveda', 'vive', 'um', 'casamento', 'sólido', 'com', 'um', 'homem', 'mais', 'velho', 'a', 'quem', 'vê', 'quase', 'como', 'um', 'pai', 'O', 'avassalador', 'aparecimento', 'na', 'sua', 'vida', 'de', 'Nuno', 'um', 'jovem', 'poeta', 'precipitará', 'Diana', 'numa', 'abissal', 'visita', 'ao', 'passado', 'obscuro', 'da', 'sua', 'própria', 'família', 'A', 'descoberta', 'do', 'segredo', 'da', 'geração', 'que', 'a', 'antecede', 'vai', 'determinar', 'o', 'modo', 'como', 'lidará', 'com', 'a', 'eventualidade', 'de', 'um', 'novo', 'amor', 'Sob', 'o', 'pseudónimo', 'masculino', 'de', 'Lopo', 'de', 'Sousa', 'onze', 'anos', 'depois', 'de', 'ter', 'sido', 'presa', 'por', 'adultério', 'devido', 'à', 'sua', 'ligação', 'com', 'Camilo', 'Castelo', 'Branco', 'Ana', 'Plácido', 'escreveu', 'este', 'apaixonante', 'romance', 'Usando', 'a', 'voz', 'epistolar', 'da', 'protagonista', 'na', 'primeira', 'parte', 'e', 'na', 'segunda', 'recorrendo', 'a', 'um', 'narrador', 'na', 'terceira', 'pessoa', 'sem', 'nunca', 'perder', 'a', 'estrutura', 'do', 'enredo', 'revelando', 'um', 'grande', 'domínio', 'das', 'técnicas', 'narrativas', 'a', 'escritora', 'desenvolve', 'um', 'estudo', 'sobre', 'os', 'temas', 'do', 'casamento', 'forçado', 'da', 'infidelidade', 'conjugal', 'e', 'das', 'suas', 'consequências', 'à', 'luz', 'da', 'dualidade', 'de', 'valores', 'com', 'que', 'a', 'hipocrisia', 'social', 'da', 'segunda', 'metade', 'do', 'século', 'XIX', 'julgava', 'moralmente', 'os', 'dois', 'sexos', 'A', 'entrega', 'do', 'corpo', 'da', 'mulher', 'ao', 'marido', 'era', 'vista', 'como', 'um', 'dever', 'ao', 'passo', 'que', 'a', 'separação', 'era', 'considerada', 'uma', 'infâmia', 'que', 'prejudicava', 'as', 'mulheres', 'quanto', 'aos', 'seus', 'desejos', 'aos', 'seus', 'direitos', 'e', 'à', 'disposição', 'dos', 'seus', 'bens', 'ferindo', 'lhes', 'a', 'dignidade', 'cerceando', 'lhes', 'a', 'liberdade', 'e', 'mesmo', 'a', 'sobrevivência', 'e', 'impossibilitando', 'lhes', 'a', 'construção', 'de', 'um', 'futuro', 'sem', 'o', 'homem', '']	Unknown	unknown	Unknown	Unknown	4.0	4	1	9.0	{'34669670': 'O ataque dos zumpiros', '53423123': 'O Garoto do Antiquário (Mafagafo #3.4)', '31682981': 'Babylone', '51193972': 'A Decent Family', '36373825': 'Fence, Vol. 1', '40538764': 'Fence, Vol. 3', '40538763': 'Fence, Vol. 2', '55139165': 'Cidade Infecta', '50160619': 'You Should See Me in a Crown', '7728': 'Antigone (The Theban Plays, #3)', '32182269': 'Check, Please!: Year Two', '37676036': 'Check, Please! Year Three', '27411088': 'Check, Please!: Year One', '34933162': 'Spurs and Stripes', '13545002': 'A Terceira Miséria', '1554': 'Oedipus Rex  (The Theban Plays, #1)', '435338': 'Ajax (Translations from Greek Drama)', '55472539': 'Motivos para não dizer Adeus'}	18.0	{'to-read': '11', 'ficcao': '1', 'estantecadecasa': '1', 'escritoras-portuguesas-esquecidas': '1', 'portuguese': '1', 'literature': '1', 'feminism': '1', 'i-have-it-but-i-haven-t-read-it-ye': '1'}	11.0	0.0	0.0	8.0	https://www.goodreads.com/book/show/52505789-heran-a-de-l-grimas
38355436	Hermilo Borba Filho: memória de resistência e resistência da história			B01LWSI1P4	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png				unknown	True	Unknown	Unknown	unknown	Unknown	Unknown	0.0	0	0	9.0	Unknown	0.0	Unknown	0.0	0.0	0.0	0.0	https://www.goodreads.com/book/show/38355436-hermilo-borba-filho
36863874	Histoire d'Un Voyage Fait En La Terre Du Bresil, Autrement Dite Amerique: Contenant La Navigation, Et Choses Remarquables Veues Sur Mer Par l'Autheur, Le Comportement de Villegagnon En Ce Pays L�, Les Moeurs and Fa�ons de Viure Estranges Des Sauvages Am	0260674931	9780260674937		https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1515969883l/36863874._SX98_.jpg	2018.0	5.0	1.0	Forgotten Books	False	['Excerpt', 'from', 'Histoire', 'd', 'un', 'Voyage', 'Fait', 'en', 'la', 'Terre', 'du', 'Bresil', 'Autrement', 'Dite', 'Amerique', 'Contenant', 'la', 'Navigation', 'Et', 'Choses', 'Remarquables', 'Veues', 'sur', 'Mer', 'par', 'l', 'Autheur', 'le', 'Comportement', 'de', 'Villegagnon', 'en', 'ce', 'Pays', 'La', 'les', 'Moeurs', 'And', 'Facons', 'de', 'Viure', 'Estranges', 'des', 'Sauvages', 'Ameriquains', 'Avec', 'un', 'Colloque', 'de', 'Leur', 'LangageVoyage', 'et', 'a', 'fin', 'auaut', 'que', 'paf', '1u', 'on', 'ne', 'peule', 'pas', 'que', 'fans', 'trefl', 'me', 'pla', 'igne', 'de', 'cc', 'n_ouueaucof', 'e', 'citeraÿ', 'icy', 'les', 'calomnies', 'qu', 'il', 'contre', 'nous', 'contenues', 'au', 'TO', 'te', 'vingt', 'Theuetfi', 'auai', 'oualze', 'a', 'mais', 'dire', '11', 'deoau_ji', 'About', 'the', 'PublisherForgotten', 'Books', 'publishes', 'hundreds', 'of', 'thousands', 'of', 'rare', 'and', 'classic', 'books', 'Find', 'more', 'at', 'www', 'forgottenbooks', 'comThis', 'book', 'is', 'a', 'reproduction', 'of', 'an', 'important', 'historical', 'work', 'Forgotten', 'Books', 'uses', 'state', 'of', 'the', 'art', 'technology', 'to', 'digitally', 'reconstruct', 'the', 'work', 'preserving', 'the', 'original', 'format', 'whilst', 'repairing', 'imperfections', 'present', 'in', 'the', 'aged', 'copy', 'In', 'rare', 'cases', 'an', 'imperfection', 'in', 'the', 'original', 'such', 'as', 'a', 'blemish', 'or', 'missing', 'page', 'may', 'be', 'replicated', 'in', 'our', 'edition', 'We', 'do', 'however', 'repair', 'the', 'vast', 'majority', 'of', 'imperfections', 'successfully', 'any', 'imperfections', 'that', 'remain', 'are', 'intentionally', 'left', 'to', 'preserve', 'the', 'state', 'of', 'such', 'historical', 'works', '']	438.0	Hardcover	Physical	Unknown	0.0	0	0	9.0	Unknown	0.0	Unknown	0.0	0.0	0.0	0.0	https://www.goodreads.com/book/show/36863874-histoire-d-un-voyage-fait-en-la-terre-du-bresil-autrement-dite-amerique
39674358	Histoire Du Bresil Francais Au Seizieme Siecle (1878)	1120509831	9781120509833		https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	2009.0	11.0	6.0	Kessinger Publishing	False	['This', 'scarce', 'antiquarian', 'book', 'is', 'a', 'facsimile', 'reprint', 'of', 'the', 'original', 'Due', 'to', 'its', 'age', 'it', 'may', 'contain', 'imperfections', 'such', 'as', 'marks', 'notations', 'marginalia', 'and', 'flawed', 'pages', 'Because', 'we', 'believe', 'this', 'work', 'is', 'culturally', 'important', 'we', 'have', 'made', 'it', 'available', 'as', 'part', 'of', 'our', 'commitment', 'for', 'protecting', 'preserving', 'and', 'promoting', 'the', 'world', 's', 'literature', 'in', 'affordable', 'high', 'quality', 'modern', 'editions', 'that', 'are', 'true', 'to', 'the', 'original', 'work', '']	520.0	Paperback	Physical	Unknown	5.0	0	0	9.0	Unknown	0.0	{'i-have-it-but-i-haven-t-read-it-ye': '1'}	0.0	0.0	0.0	2.0	https://www.goodreads.com/book/show/39674358-histoire-du-bresil-francais-au-seizieme-siecle
19246439	Historia alegre de Portugal leitura para o povo e para as escolas (Portuguese Edition)			B004TW47HM	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png				unknown	True	Unknown	Unknown	unknown	Unknown	Unknown	3.6	19	0	9.0	{'731473': 'A Confissão de Lúcio', '4270324': 'Inside the Apple: A Streetwise History of New York City', '13485268': 'Puta que os Pariu! - A Biografia de Luiz Pacheco', '9320243': '1822', '32611169': 'A história do Brasil para quem tem pressa: Dos bastidores do descobrimento à crise de 2015 em 200 páginas! (Para Quem Tem Pressa, #3)', '42102790': 'O Fado da Severa', '3566866': 'Loucura...', '580599': 'The Future Lasts Forever: A Memoir', '12073152': 'O Destino do Capitão Blanc', '1822108': 'Lisboa - Livro de Bordo: Vozes, Olhares, Memorações', '12326973': 'Corto Maltese - Teste e funghi', '7851942': 'Comunidade', '3301759': 'The Murders in the Rue Morgue - a C. Auguste Dupin Short Story (C. Auguste Dupin #1)', '1772910': 'White Nights', '114230': 'Bartleby the Scrivener', '2530': 'Baltasar and Blimunda', '286957': 'The Yellow Wall-Paper', '120555': 'The Veldt'}	18.0	{'to-read': '18', 'currently-reading': '16', 'digital': '1', 'história': '1', '_myshelf': '1', 'wbooks': '1', 'desafio-vítor': '1', 'ebdigital': '1', 'really-cute-books': '1', 'read-in-portuguese': '1', 'para-ler-prioritário': '1', 'não-lido': '1', 'non-fiction': '1', 'na-estante': '1', 'my-childhood': '1', 'literatura-língua-portuguesa': '1', 'fiction': '1', 'ebooks-2012': '1', 'e-book': '1', 'biblioteca': '1', 'portugueses': '1', 'ensaio-português': '1', 'edmilson12189611': '1', 'ebook': '1', 'history': '1'}	18.0	16.0	0.0	25.0	https://www.goodreads.com/book/show/19246439-historia-alegre-de-portugal-leitura-para-o-povo-e-para-as-escolas
